trumpApprove,commonweight,birthyr,gender,race,hispanic,educ,region,age_bin,gender_bin,race_bin,educ_bin,party_id,inputstate
1,1.03849907319982,1961,2,5,2,3,3,45-64,Female,Other,Some college,2,21
0,0.694409877811955,1975,1,1,2,5,3,45-64,Male,White,College degree,3,48
0,0.496500243160246,1972,2,1,2,3,2,45-64,Female,White,Some college,1,39
0,0.817671493893199,1995,1,1,2,5,1,18-29,Male,White,College degree,1,25
0,1.010598207277,1978,2,1,2,5,4,30-44,Female,White,College degree,2,6
1,1.03020761074046,1952,2,1,2,6,3,65+,Female,White,Postgraduate,2,24
0,0.593909129772129,1975,1,1,2,5,2,45-64,Male,White,College degree,3,29
0,0.417292137204471,1960,1,1,2,3,2,45-64,Male,White,Some college,2,39
0,0.889463076958874,1971,2,1,2,6,3,45-64,Female,White,Postgraduate,1,51
0,0.840571943286233,1961,2,1,2,6,2,45-64,Female,White,Postgraduate,3,17
0,0.443506398340688,1958,1,1,2,5,2,45-64,Male,White,College degree,1,18
0,0.771615249039225,1950,1,1,2,2,3,65+,Male,White,H.S. or less,3,12
0,0.796294713558497,1945,2,1,2,5,3,65+,Female,White,College degree,1,5
0,0.829127921177779,1958,2,2,2,4,3,45-64,Female,Black,Some college,1,45
1,0.657948176286404,1965,2,6,2,3,1,45-64,Female,Other,Some college,3,33
1,1.15490340850866,1971,2,1,2,4,3,45-64,Female,White,Some college,3,21
1,0.691536780694384,1970,1,1,2,4,4,45-64,Male,White,Some college,2,6
1,1.18072829223852,1957,2,1,2,3,3,45-64,Female,White,Some college,2,24
0,0.746721829087797,1933,1,1,2,6,1,65+,Male,White,Postgraduate,1,25
0,0.622011255495071,1966,1,1,2,3,3,45-64,Male,White,Some college,1,24
1,0.788363082656657,1972,1,1,2,5,1,45-64,Male,White,College degree,3,42
0,0.516784816578203,1974,2,3,NA,5,1,45-64,Female,Hispanic,College degree,1,36
0,0.920875604450443,1956,2,1,2,5,4,45-64,Female,White,College degree,1,6
1,0.342513973763565,1989,2,1,2,3,3,30-44,Female,White,Some college,1,12
0,0.980966433225705,1986,1,4,2,6,4,30-44,Male,Asian,Postgraduate,1,6
1,0.271862297300469,1961,1,1,2,6,3,45-64,Male,White,Postgraduate,2,21
0,0.457239586530502,1956,2,2,2,5,1,45-64,Female,Black,College degree,1,36
0,0.509081545126593,1967,2,1,2,3,2,45-64,Female,White,Some college,3,39
1,0.875777220967292,1977,2,1,2,5,1,30-44,Female,White,College degree,2,42
0,0.48890959528436,1987,1,1,2,5,3,30-44,Male,White,College degree,1,51
1,1.05586220901565,1979,1,1,2,4,3,30-44,Male,White,Some college,3,12
0,0.985163387856224,1968,2,1,2,6,3,45-64,Female,White,Postgraduate,3,48
0,0.609991886075098,1973,1,1,2,3,3,45-64,Male,White,Some college,1,37
1,1.77083346136436,1955,2,1,2,4,2,65+,Female,White,Some college,2,39
0,0.479065734501926,1989,1,1,2,5,2,30-44,Male,White,College degree,1,39
1,0.906935045158357,1963,1,1,2,3,3,45-64,Male,White,Some college,3,12
0,0.660892215239207,1962,1,1,2,3,3,45-64,Male,White,Some college,3,12
0,0.362445526740726,1964,1,1,2,6,3,45-64,Male,White,Postgraduate,1,21
1,0.617134963329788,1969,1,1,2,5,1,45-64,Male,White,College degree,2,34
1,1.37466478429982,1948,2,1,2,4,3,65+,Female,White,Some college,3,51
1,1.30203700667835,1961,2,1,2,5,2,45-64,Female,White,College degree,2,31
0,0.767692125486979,1965,1,1,2,6,1,45-64,Male,White,Postgraduate,1,36
0,0.418118279099188,1989,2,1,2,5,3,30-44,Female,White,College degree,3,48
1,0.576570089578404,1988,1,1,2,3,1,30-44,Male,White,Some college,2,42
0,0.924597287508268,1961,1,1,2,5,4,45-64,Male,White,College degree,3,4
1,0.540799104777659,1941,1,7,2,2,4,65+,Male,Other,H.S. or less,2,53
1,1.79817520928456,1970,1,1,2,2,2,45-64,Male,White,H.S. or less,4,39
0,0.966725929860749,1974,2,1,2,5,3,45-64,Female,White,College degree,1,21
1,1.20862656439675,1961,1,1,2,3,3,45-64,Male,White,Some college,2,12
0,0.622052078234568,1986,1,1,2,5,4,30-44,Male,White,College degree,3,30
1,1.59399313896014,1959,1,1,2,5,3,45-64,Male,White,College degree,2,1
1,2.38844711011282,1969,2,1,2,1,3,45-64,Female,White,H.S. or less,3,54
0,0.581750107536995,1989,2,1,2,5,4,30-44,Female,White,College degree,3,4
0,0.19742088715616,1985,2,3,NA,5,1,30-44,Female,Hispanic,College degree,1,36
1,1.16122506307373,1955,2,1,2,4,1,65+,Female,White,Some college,2,42
1,0.725608220566417,1972,2,2,2,3,3,45-64,Female,Black,Some college,1,48
1,0.541637921294739,1969,2,7,2,2,2,45-64,Female,Other,H.S. or less,3,26
1,0.829575408435715,1964,2,1,2,5,3,45-64,Female,White,College degree,2,12
1,0.954782680089158,1952,2,1,2,3,2,65+,Female,White,Some college,2,55
1,0.895832272846334,1966,1,1,2,5,3,45-64,Male,White,College degree,3,12
0,0.26772274851774,1961,2,1,2,2,2,45-64,Female,White,H.S. or less,2,39
0,1.50265309309056,1987,1,1,2,6,2,30-44,Male,White,Postgraduate,1,38
1,0.951217126468108,1971,2,1,2,6,3,45-64,Female,White,Postgraduate,2,12
0,1.11290195221754,1952,2,1,2,5,3,65+,Female,White,College degree,1,21
1,0.373858880111097,1961,1,6,2,6,1,45-64,Male,Other,Postgraduate,3,36
0,0.407880974384291,1982,2,3,NA,6,3,30-44,Female,Hispanic,Postgraduate,5,12
1,0.750102006082553,1982,1,1,2,5,1,30-44,Male,White,College degree,2,36
1,0.880426688452954,1960,2,3,NA,3,3,45-64,Female,Hispanic,Some college,2,48
0,0.334732628088706,1951,2,1,2,3,3,65+,Female,White,Some college,3,37
0,0.704702917442445,1955,2,3,NA,4,2,65+,Female,Hispanic,Some college,1,17
1,0.726031886169499,1964,1,1,2,3,4,45-64,Male,White,Some college,3,41
0,0.442189810058291,1974,1,1,2,4,2,45-64,Male,White,Some college,3,18
0,1.09037144895647,1953,2,1,2,6,2,65+,Female,White,Postgraduate,2,18
0,0.877078081215697,1979,2,1,2,5,2,30-44,Female,White,College degree,1,39
0,0.515301345622056,1988,2,1,2,3,1,30-44,Female,White,Some college,1,25
1,0.865412374386579,1955,1,1,2,4,3,65+,Male,White,Some college,3,37
0,0.509523263329489,1959,1,1,2,5,2,45-64,Male,White,College degree,1,39
0,0.346787263591709,1941,2,1,2,2,1,65+,Female,White,H.S. or less,5,36
0,1.21754743654622,1952,2,1,2,3,4,65+,Female,White,Some college,2,56
1,0.566523646733113,1968,1,1,2,2,3,45-64,Male,White,H.S. or less,3,12
1,6.00836634313178,1941,1,1,2,1,3,65+,Male,White,H.S. or less,3,54
1,0.710337296092703,1937,1,1,2,2,3,65+,Male,White,H.S. or less,3,24
0,0.40106315442287,1995,2,6,2,5,3,18-29,Female,Other,College degree,4,51
0,0.361534621173227,1956,2,1,2,4,1,45-64,Female,White,Some college,1,44
1,0.844477096881174,1957,1,1,2,5,1,45-64,Male,White,College degree,4,34
0,0.496539464028451,1945,2,1,2,2,4,65+,Female,White,H.S. or less,1,16
0,0.860899254076346,1982,1,1,2,4,3,30-44,Male,White,Some college,3,12
1,1.21067085916613,1952,2,1,2,5,3,65+,Female,White,College degree,2,12
0,1.02316973993615,1967,2,1,1,3,4,45-64,Female,Hispanic,Some college,1,6
0,0.515948119879895,1954,2,1,2,4,2,65+,Female,White,Some college,1,29
0,0.694409877811955,1957,1,1,2,5,3,45-64,Male,White,College degree,3,48
0,0.221031144506974,1958,1,6,2,6,2,45-64,Male,Other,Postgraduate,3,39
0,0.339989289852439,1982,2,1,2,6,1,30-44,Female,White,Postgraduate,3,36
0,1.11649281584605,1970,1,1,2,4,1,45-64,Male,White,Some college,1,36
0,0.983993502539591,1952,2,1,2,5,1,65+,Female,White,College degree,1,42
1,1.0320261017642,1953,1,1,2,4,1,65+,Male,White,Some college,3,42
0,0.79091909489864,1975,1,1,2,3,3,45-64,Male,White,Some college,1,5
0,1.18954103196335,1974,2,1,2,6,3,45-64,Female,White,Postgraduate,1,40
0,1.06822814212843,1952,2,1,2,3,1,65+,Female,White,Some college,1,42
0,0.588568369862367,1978,2,1,2,6,2,30-44,Female,White,Postgraduate,1,29
1,0.883378387370221,1975,1,1,2,2,1,45-64,Male,White,H.S. or less,2,34
1,0.267090422398264,1976,1,3,NA,6,2,30-44,Male,Hispanic,Postgraduate,3,17
0,0.953091369690824,1962,2,1,2,5,3,45-64,Female,White,College degree,1,48
1,0.91084971022218,1960,2,1,2,5,3,45-64,Female,White,College degree,2,10
0,1.64853459166368,1967,2,1,2,5,1,45-64,Female,White,College degree,1,33
1,0.681226880474087,1942,1,1,2,2,3,65+,Male,White,H.S. or less,2,45
0,1.07166054120357,1980,2,1,2,5,2,30-44,Female,White,College degree,1,17
0,0.675040473140693,1972,2,2,2,6,3,45-64,Female,Black,Postgraduate,1,1
1,0.899343593028266,1950,2,1,2,4,4,65+,Female,White,Some college,2,4
0,0.756031966867404,1966,2,1,2,5,1,45-64,Female,White,College degree,1,34
1,0.270320798782482,1984,2,3,NA,3,3,30-44,Female,Hispanic,Some college,3,13
1,0.517798648110798,1972,1,1,2,3,1,45-64,Male,White,Some college,3,34
0,0.813357835263182,1959,2,1,2,6,3,45-64,Female,White,Postgraduate,1,13
1,0.652171014329239,1963,1,1,2,5,4,45-64,Male,White,College degree,2,6
1,0.933857178975924,1952,2,1,2,3,3,65+,Female,White,Some college,3,47
0,0.67141772339589,1954,2,1,2,3,3,65+,Female,White,Some college,1,12
0,0.918797307820052,1960,2,1,2,5,1,45-64,Female,White,College degree,1,36
0,0.663527243804265,1956,1,1,2,5,2,45-64,Male,White,College degree,1,27
0,0.685131921606057,1990,1,1,2,6,3,30-44,Male,White,Postgraduate,4,13
0,0.39395024701179,1942,1,1,2,2,1,65+,Male,White,H.S. or less,1,36
1,0.395449390499337,1958,2,1,2,2,4,45-64,Female,White,H.S. or less,2,4
1,1.5572412635339,1960,1,1,2,3,3,45-64,Male,White,Some college,3,45
1,0.296324878879353,1986,1,1,2,5,2,30-44,Male,White,College degree,3,19
0,0.286290732076733,1963,1,1,2,3,3,45-64,Male,White,Some college,3,48
0,0.317225638222913,1972,2,3,NA,6,1,45-64,Female,Hispanic,Postgraduate,1,42
1,0.914210010266216,1962,2,1,2,2,2,45-64,Female,White,H.S. or less,2,29
0,1.54387992385979,1968,2,4,2,5,3,45-64,Female,Asian,College degree,1,12
1,0.906935045158357,1961,1,1,2,3,3,45-64,Male,White,Some college,3,12
0,0.806732369067856,1956,2,1,2,5,2,45-64,Female,White,College degree,1,27
1,1.19999211935451,1947,2,1,2,3,1,65+,Female,White,Some college,2,36
0,0.785908484437486,1955,1,1,2,5,2,65+,Male,White,College degree,1,27
0,0.618703025549407,1978,2,1,2,5,1,30-44,Female,White,College degree,3,34
1,0.643100536880705,1969,1,1,2,5,3,45-64,Male,White,College degree,2,51
0,0.622665717402427,1977,1,1,2,6,1,30-44,Male,White,Postgraduate,3,36
0,0.797600719734313,1958,1,1,2,5,1,45-64,Male,White,College degree,1,42
0,0.963546047069783,1984,2,1,2,4,3,30-44,Female,White,Some college,5,37
1,1.16131605788096,1961,1,1,2,6,3,45-64,Male,White,Postgraduate,2,48
1,1.44623145918443,1962,1,1,2,3,3,45-64,Male,White,Some college,3,22
0,0.953091369690824,1959,2,1,2,5,3,45-64,Female,White,College degree,3,48
0,0.772086049602699,1957,2,1,2,6,3,45-64,Female,White,Postgraduate,1,48
1,0.796590723229709,1952,1,1,2,2,1,65+,Male,White,H.S. or less,2,42
1,0.68876544032476394,1978,2,1,2,5,1,30-44,Female,White,College degree,2,42
1,1.0746267212917,1963,2,1,2,2,3,45-64,Female,White,H.S. or less,3,40
1,1.15626213337194,1955,1,1,2,2,3,65+,Male,White,H.S. or less,2,48
1,0.827703487406545,1954,2,1,2,5,3,65+,Female,White,College degree,2,51
0,0.653710032640784,1983,2,1,2,6,2,30-44,Female,White,Postgraduate,1,27
0,0.693160990129358,1959,2,1,2,6,3,45-64,Female,White,Postgraduate,1,12
1,0.923896062584584,1975,1,1,2,6,2,45-64,Male,White,Postgraduate,2,39
1,0.551988595078954,1985,1,5,2,3,2,30-44,Male,Other,Some college,3,18
0,0.808182014583046,1958,2,1,2,3,4,45-64,Female,White,Some college,1,53
0,0.514390190035002,1953,2,1,2,5,1,65+,Female,White,College degree,2,42
0,1.0127447737069,1970,1,1,2,6,4,45-64,Male,White,Postgraduate,1,53
0,0.828783398683838,1976,2,2,2,6,3,30-44,Female,Black,Postgraduate,1,48
0,0.33888428241213,1991,1,1,2,6,4,18-29,Male,White,Postgraduate,3,49
1,0.482581566059734,1978,1,1,2,6,2,30-44,Male,White,Postgraduate,2,18
1,0.689612360915848,1973,2,1,2,3,2,45-64,Female,White,Some college,3,17
1,1.27442528886551,1945,2,1,2,3,2,65+,Female,White,Some college,2,26
0,0.558466531503619,1968,2,1,2,6,2,45-64,Female,White,Postgraduate,3,39
0,1.22771765837353,1976,1,1,2,3,2,30-44,Male,White,Some college,3,31
0,0.559411257903313,1993,2,1,2,5,4,18-29,Female,White,College degree,2,16
1,1.04943536985859,1958,2,1,2,4,1,45-64,Female,White,Some college,2,42
0,0.943713600581447,1969,2,1,2,6,1,45-64,Female,White,Postgraduate,3,42
0,0.766605198294103,1974,1,2,2,6,1,45-64,Male,Black,Postgraduate,1,36
0,0.798558554324901,1976,2,1,2,6,3,30-44,Female,White,Postgraduate,2,51
0,0.86884560058366,1966,2,1,2,5,1,45-64,Female,White,College degree,1,23
1,1.10036152711166,1971,2,1,2,5,1,45-64,Female,White,College degree,2,36
0,0.966725929860749,1961,2,1,2,5,3,45-64,Female,White,College degree,1,21
1,0.787799083235566,1978,1,1,2,6,3,30-44,Male,White,Postgraduate,5,13
0,1.49236201106018,1957,1,1,2,4,2,45-64,Male,White,Some college,2,55
0,0.58409340363458,1954,2,1,2,5,2,65+,Female,White,College degree,1,39
0,0.411615425041978,1995,2,1,2,5,4,18-29,Female,White,College degree,1,41
0,0.374860397615137,1983,2,6,2,4,2,30-44,Female,Other,Some college,1,39
0,0.509523263329489,1958,1,1,2,5,2,45-64,Male,White,College degree,1,39
1,1.33561283690819,1950,2,1,2,2,3,65+,Female,White,H.S. or less,2,21
0,1.00198843880182,1938,2,1,2,3,1,65+,Female,White,Some college,1,36
1,1.22523309958127,1959,1,1,2,6,1,45-64,Male,White,Postgraduate,2,36
0,0.365340759545932,1949,2,1,2,2,1,65+,Female,White,H.S. or less,2,25
0,0.356439493065859,1947,2,2,2,3,3,65+,Female,Black,Some college,1,47
1,0.931682877911178,1956,2,1,2,4,2,45-64,Female,White,Some college,2,18
1,0.22303285458632,1992,2,3,NA,5,2,18-29,Female,Hispanic,College degree,3,39
0,0.953091369690824,1966,2,1,2,5,3,45-64,Female,White,College degree,3,48
1,1.77083346136436,1955,2,1,2,3,2,65+,Female,White,Some college,2,39
1,1.17937927861406,1963,1,1,2,3,2,45-64,Male,White,Some college,2,20
0,0.905472480051339,1985,2,1,2,5,1,30-44,Female,White,College degree,1,36
1,0.702006032577968,1958,2,1,2,2,3,45-64,Female,White,H.S. or less,2,54
1,1.29464482184374,1961,1,1,2,3,3,45-64,Male,White,Some college,2,37
0,0.694091392368929,1986,2,1,2,3,1,30-44,Female,White,Some college,3,33
0,0.581462030472321,1987,1,1,2,6,2,30-44,Male,White,Postgraduate,1,17
0,1.00410662149764,1988,1,1,2,5,2,30-44,Male,White,College degree,1,17
0,0.628571750716054,1963,2,3,NA,6,2,45-64,Female,Hispanic,Postgraduate,1,17
1,1.01353184565677,1981,2,3,NA,6,3,30-44,Female,Hispanic,Postgraduate,2,12
0,1.21862247255989,1983,1,1,2,3,3,30-44,Male,White,Some college,1,13
1,1.22010275164073,1972,1,1,2,3,3,45-64,Male,White,Some college,2,48
1,0.780299485591989,1958,2,1,2,6,2,45-64,Female,White,Postgraduate,2,17
1,1.19898229539852,1965,1,1,2,4,3,45-64,Male,White,Some college,2,47
1,1.05691370970178,1958,1,1,2,3,2,45-64,Male,White,Some college,2,39
0,1.24901468809067,1970,1,4,2,5,1,45-64,Male,Asian,College degree,1,42
0,0.269575103805284,1981,2,2,1,3,2,30-44,Female,Hispanic,Some college,1,39
1,0.538069182302342,1949,2,1,2,2,4,65+,Female,White,H.S. or less,2,4
0,0.934610607311337,1959,2,1,2,5,3,45-64,Female,White,College degree,3,51
0,0.515144154894116,1960,2,6,2,5,3,45-64,Female,Other,College degree,4,48
0,1.37094545196331,1981,1,1,2,6,2,30-44,Male,White,Postgraduate,1,19
0,0.226780135169588,1983,1,1,2,5,2,30-44,Male,White,College degree,1,38
0,1.27662298594131,1962,2,1,2,1,2,45-64,Female,White,H.S. or less,1,29
1,1.45935351817649,1974,2,1,2,3,3,45-64,Female,White,Some college,2,48
1,1.64385891119869,1965,2,1,2,4,4,45-64,Female,White,Some college,3,30
1,1.37466478429982,1948,2,1,2,3,3,65+,Female,White,Some college,2,51
1,0.867037582660673,1975,1,1,2,5,1,45-64,Male,White,College degree,2,42
1,0.875663830168531,1978,2,1,2,5,4,30-44,Female,White,College degree,3,6
0,1.00410662149764,1986,1,1,2,5,2,30-44,Male,White,College degree,1,17
1,1.08652947842819,1945,1,1,2,2,2,65+,Male,White,H.S. or less,3,18
0,0.67141772339589,1955,2,1,2,3,3,65+,Female,White,Some college,1,12
1,1.05054733107147,1961,1,1,2,3,2,45-64,Male,White,Some college,2,17
0,0.794550349943579,1949,2,1,2,5,2,65+,Female,White,College degree,1,39
0,0.667901015642547,1973,2,1,2,3,3,45-64,Female,White,Some college,3,12
0,0.353988567422702,1949,2,2,2,3,3,65+,Female,Black,Some college,1,5
0,0.276782587220271,1961,1,1,2,3,3,45-64,Male,White,Some college,1,54
1,0.856641517496421,1965,1,1,2,3,2,45-64,Male,White,Some college,3,38
1,0.893155898629982,1969,2,1,2,4,3,45-64,Female,White,Some college,2,22
0,0.946243067305961,1951,2,1,2,3,1,65+,Female,White,Some college,4,42
0,0.581462030472321,1988,1,1,2,6,2,30-44,Male,White,Postgraduate,1,17
0,0.911493028744527,1947,1,1,2,6,1,65+,Male,White,Postgraduate,1,36
0,0.419854760102991,1982,1,1,2,6,3,30-44,Male,White,Postgraduate,1,24
0,0.508565383103002,1961,2,1,2,3,4,45-64,Female,White,Some college,3,6
1,0.936003756422777,1977,1,1,2,5,2,30-44,Male,White,College degree,2,27
1,1.16122506307373,1949,2,1,2,4,1,65+,Female,White,Some college,2,42
0,1.26043689064304,1951,2,1,2,3,4,65+,Female,White,Some college,1,6
1,0.705693691648436,1965,2,1,2,5,4,45-64,Female,White,College degree,1,4
1,0.555663778542286,1974,1,1,2,3,1,45-64,Male,White,Some college,3,25
0,0.142913571619729,1955,1,6,2,6,3,65+,Male,Other,Postgraduate,1,13
0,1.0955543838302,1963,1,2,2,4,2,45-64,Male,Black,Some college,1,17
1,1.06773759511991,1957,2,1,2,3,1,45-64,Female,White,Some college,2,34
0,0.576867192511713,1957,2,2,2,4,4,45-64,Female,Black,Some college,1,6
0,1.32450527044509,1969,1,3,NA,6,3,45-64,Male,Hispanic,Postgraduate,1,24
1,1.19898229539852,1968,1,1,2,3,3,45-64,Male,White,Some college,2,47
0,0.492190152756068,1992,1,7,2,6,2,18-29,Male,Other,Postgraduate,2,29
0,0.856644728311221,1960,2,1,2,6,1,45-64,Female,White,Postgraduate,1,36
0,0.695291078046729,1940,2,1,2,3,1,65+,Female,White,Some college,1,23
0,0.417624915860289,1959,1,1,2,4,2,45-64,Male,White,Some college,1,26
0,1.04309978542203,1950,2,1,2,2,3,65+,Female,White,H.S. or less,1,13
0,0.539691035738709,1994,2,1,2,6,3,18-29,Female,White,Postgraduate,1,47
0,0.719339189862175,1963,1,2,2,5,1,45-64,Male,Black,College degree,1,42
1,1.14024698052042,1929,1,1,2,2,3,65+,Male,White,H.S. or less,2,51
0,0.604519510317654,1959,2,1,2,5,3,45-64,Female,White,College degree,3,12
1,0.829575408435715,1974,2,1,2,5,3,45-64,Female,White,College degree,2,12
1,1.69836226605722,1955,2,1,2,3,2,65+,Female,White,Some college,2,26
1,0.685717746906545,1948,1,1,2,5,3,65+,Male,White,College degree,2,37
1,0.627728377407771,1971,1,1,2,4,3,45-64,Male,White,Some college,2,24
0,0.374857796399096,1996,2,1,2,5,1,18-29,Female,White,College degree,1,34
1,1.33559415814819,1959,1,1,2,2,3,45-64,Male,White,H.S. or less,3,1
0,0.626787727224095,1963,2,1,2,2,1,45-64,Female,White,H.S. or less,5,42
0,0.447733214119413,1958,2,2,2,2,1,45-64,Female,Black,H.S. or less,1,36
0,0.865328711182355,1972,1,3,NA,3,4,45-64,Male,Hispanic,Some college,3,6
0,0.565018806806013,1957,2,1,2,5,2,45-64,Female,White,College degree,1,26
1,0.782510349348988,1957,1,1,2,3,1,45-64,Male,White,Some college,2,9
0,0.407199452984709,1983,1,1,2,6,3,30-44,Male,White,Postgraduate,3,51
1,1.19383046006006,1956,1,1,2,5,3,45-64,Male,White,College degree,2,12
0,0.433020831533017,1958,1,1,2,6,1,45-64,Male,White,Postgraduate,3,36
1,0.883378387370221,1956,1,1,2,2,1,45-64,Male,White,H.S. or less,3,34
0,0.736731799899071,1977,1,1,2,6,3,30-44,Male,White,Postgraduate,1,22
1,1.10036152711166,1956,2,1,2,5,1,45-64,Female,White,College degree,2,36
0,1.09564104859264,1964,1,1,2,3,3,45-64,Male,White,Some college,1,40
0,0.660892215239207,1956,1,1,2,4,3,45-64,Male,White,Some college,1,12
0,1.32132452498321,1962,2,1,2,4,1,45-64,Female,White,Some college,1,34
0,0.82357977377398806,1947,2,1,2,5,1,65+,Female,White,College degree,3,9
0,1.4328969109346,1950,1,3,NA,3,3,65+,Male,Hispanic,Some college,1,48
0,1.8631806018588,1956,1,2,2,6,2,45-64,Male,Black,Postgraduate,2,26
0,0.876271921860866,1959,1,1,2,4,2,45-64,Male,White,Some college,3,55
1,1.43990647112738,1987,1,1,2,5,3,30-44,Male,White,College degree,3,48
0,0.236187215748864,1963,2,1,2,4,3,45-64,Female,White,Some college,3,22
0,1.01259952833828,1982,1,1,2,6,2,30-44,Male,White,Postgraduate,1,39
0,0.411831057837824,1962,2,1,2,2,3,45-64,Female,White,H.S. or less,1,1
0,0.859788445164785,1986,1,1,2,5,1,30-44,Male,White,College degree,1,25
0,3.28951204153044,1952,2,4,2,6,4,65+,Female,Asian,Postgraduate,1,6
0,0.81479340381692,1957,1,1,2,2,2,45-64,Male,White,H.S. or less,1,17
1,0.836441085081405,1949,1,1,2,2,1,65+,Male,White,H.S. or less,2,36
0,0.859788445164785,1990,1,1,2,5,1,30-44,Male,White,College degree,3,25
1,0.788314785735202,1959,1,1,2,3,2,45-64,Male,White,Some college,3,17
0,0.655714626209644,1959,2,1,2,3,2,45-64,Female,White,Some college,3,27
1,0.834642316059005,1963,1,1,2,3,1,45-64,Male,White,Some college,3,36
1,0.871178285161403,1971,1,1,2,6,3,45-64,Male,White,Postgraduate,3,24
1,0.91108946494619,1984,2,2,2,5,3,30-44,Female,Black,College degree,2,24
0,0.884098751710825,1995,2,1,2,5,3,18-29,Female,White,College degree,1,11
1,1.62962792141555,1965,1,1,2,3,3,45-64,Male,White,Some college,2,21
1,1.79177404674573,1975,1,1,2,6,4,45-64,Male,White,Postgraduate,3,53
1,1.23357220509097,1941,2,1,2,3,4,65+,Female,White,Some college,2,6
1,1.03435413255294,1956,2,1,2,2,2,45-64,Female,White,H.S. or less,3,17
0,0.377530878598013,1988,1,1,2,5,1,30-44,Male,White,College degree,3,36
1,0.559305463110886,1962,1,5,2,6,3,45-64,Male,Other,Postgraduate,2,12
0,0.531012404137364,1980,2,1,2,3,2,30-44,Female,White,Some college,3,39
0,0.703806139293994,1989,2,1,2,6,2,30-44,Female,White,Postgraduate,1,18
1,1.00510565542339,1958,1,1,2,2,1,45-64,Male,White,H.S. or less,1,42
0,0.767692125486979,1972,1,1,2,6,1,45-64,Male,White,Postgraduate,1,36
0,1.24798812608806,1956,1,1,2,3,1,45-64,Male,White,Some college,1,42
1,1.36080965786448,1975,1,1,2,4,3,45-64,Male,White,Some college,3,12
0,0.320058745679577,1941,2,6,2,6,4,65+,Female,Other,Postgraduate,3,41
